user_db_id,field,subfield,career_stage,top_init_venue_db_id,mid_init_venue_db_id,low_init_venue_db_id,venue_bug,hash,gender,aa_area,clusters_20,clusters_40,institution_bin_3,institution_bin_10,academia_prestige_bin_3,academia_prestige_bin_10
204239,Mathematics,Combinatorics,Full Professor,1652563,1652626,1648048,False,oPQRJBFla2osyQ69NCSQPw,gm,Mathematical Sciences,13,21,2.0,4.0,2.0,5.0
211247,Mathematics,Combinatorics,Assistant Professor,1649124,1710911,1652626,False,trvRq9R2OJOr05rNPLnFlg,gm,,13,21,,,,
207927,Chemistry,Physical chemistry,Full Professor,1647108,1647159,1647233,False,srluaSrGpPPpG8Y6gokAWQ,gf,Chemical Sciences,7,10,1.0,3.0,1.0,2.0
209866,Physics,Optoelectronics,Associate Professor,1647459,1647704,1651507,False,2GO_jKG5Avh6fceVYRFpkg,gm,Physical Sciences,6,9,2.0,7.0,2.0,6.0
196560,Physics,Other,Full Professor,1675755,1652156,1650112,False,E7Za2DqaL26V-iKgNKCC8g,gm,Physical Sciences,16,26,1.0,1.0,1.0,1.0
206133,History,Other,Full Professor,1647120,1647436,1662304,False,6F_wpzUxJy0QXgTLV2p2Bw,gf,,15,24,,,,
164668,Economics,Microeconomics,Full Professor,1649056,1653858,1656063,False,OOOrnYx_jmobtYT9Lqd4Gg,gm,Economics,2,3,1.0,2.0,1.0,3.0
209081,Sociology,Anthropology,Full Professor,1647467,1664730,1656542,False,9Oz8VHIROwzFcZBtyjKFUA,gf,Anthropology,17,34,1.0,4.0,2.0,4.0
210976,Computer science,Artificial intelligence,Full Professor,1669828,1647633,1647894,False,N7uoP6FcFfyr8Ou5dQlQ_w,gm,,16,30,,,1.0,4.0
202390,Chemistry,Photochemistry,Associate Professor,1647092,1647262,1647237,False,1Vew4hDL6M1YAD9-OKNCEA,gm,Biological Sciences,4,6,2.0,5.0,2.0,4.0
205789,Mathematics,Geometry,Associate Professor,1650953,1667939,1655828,False,n3XNmOb36bV53mOTOblUeA,gm,Mathematical Sciences,13,21,2.0,6.0,2.0,7.0
204150,Computer science,Library science,Full Professor,1661054,1663486,1693455,False,A7BvWD_FhNvCWB3nXc9NZg,gf,Computational Sciences,16,28,2.0,6.0,2.0,5.0
208149,Sociology,Social science,Full Professor,1648524,1656606,1696579,False,Xv0vrfmWS4K0J8ke0Ys6iQ,gm,Sociology,17,34,2.0,5.0,2.0,5.0
201819,Business,Marketing,Full Professor,1648285,1671601,1649078,False,aJ6zaJl5MhOxlE8_2rZnew,gm,,19,37,,,,
209738,Medicine,Cancer research,Associate Professor,1647092,1647770,1647101,False,hPNzYe4Mzq2wNvXPbvCSJQ,gm,Medical Sciences,7,11,3.0,7.0,2.0,5.0
207043,History,Other,Full Professor,1647407,1664404,1652326,False,BI54aZnSzIu6nf6SFny6hw,gf,,16,28,,,1.0,1.0
200527,Physics,Nuclear physics,Full Professor,1647118,1647367,1649842,False,8JLejOnWsWlxiGutXwMaRA,gf,Physical Sciences,5,7,1.0,3.0,1.0,4.0
205527,Psychology,Neuroscience,Associate Professor,1650477,1666490,1652279,False,djCZCBgKqGwVdIUjcsV1Ag,gf,Psychological Sciences,10,15,,,,
207296,Psychology,Other,Associate Professor,1651281,1656024,1648220,False,67Bf5wHptSxgZMcrx97PfQ,gf,Psychological Sciences,20,39,1.0,3.0,2.0,4.0
208752,Business,Other,Full Professor,1653111,1657589,1650616,False,SlGK79JiVuSMx7SivXZq8g,gf,,18,36,,,,
204410,Physics,Statistical physics,Full Professor,1647118,1647496,1651563,False,mD9j_JlAeK8syQbmT8rPHA,gm,Chemical Sciences,6,9,1.0,3.0,1.0,3.0
200888,Chemistry,Other,Full Professor,1647243,1647122,1654720,False,2jw2OI4NjXGlDYOKlFWipw,gm,Chemical Sciences,4,6,1.0,2.0,1.0,3.0
196751,History,Archaeology,Full Professor,1647092,1650451,1654232,False,TC04UUXdyHSHtOyhGBYDqQ,gm,Anthropology,12,18,1.0,3.0,1.0,2.0
207358,Psychology,Clinical psychology,Full Professor,1658658,1651864,1652769,False,Uez7GlAaicDYNEJtuPsJyg,gm,Psychological Sciences,20,40,3.0,10.0,3.0,10.0
209169,Physics,Other,Full Professor,1652828,1647159,1647873,False,WEyTzZrtv5w4jIu1DFEw2Q,gm,Physical Sciences,7,11,3.0,10.0,3.0,8.0
211041,Biology,Ecology,Associate Professor,1647092,1654377,1651023,False,qAbw7gpywkSDkKISibpMJg,-,Biological Sciences,12,18,1.0,1.0,1.0,1.0
205466,Psychology,Clinical psychology,Full Professor,1672403,1659243,1658022,False,RDepEVSjKaGSu8i7MYrOeg,gm,Psychological Sciences,8,12,2.0,6.0,2.0,6.0
210386,Psychology,Social psychology,Assistant Professor,1648093,1662466,1663362,False,117JlXXmkEqTYoqy97AXEg,gf,,20,39,,,,
198214,Biology,Computational biology,Full Professor,1647092,1653112,1649053,False,3HK_Pgw6UNxBVwFeRwPsyw,gm,Biological Sciences,10,15,1.0,1.0,1.0,1.0
204209,Business,Industrial organization,Associate Professor,1648511,1669541,1649078,False,OrUvWvwIcuzRs1jYYoFmew,gm,,18,35,,,,
172877,Engineering,Civil engineering,Full Professor,1653221,1706308,1647371,False,FJVfBKNODefZK5ZYN7DYBQ,gm,Engineering,16,28,2.0,5.0,2.0,5.0
205711,Engineering,Other,Full Professor,1655358,1703293,1654229,False,Fy7dHvMqDRVOIJam3Zh4aQ,gf,,16,29,,,2.0,6.0
204868,Biology,Genetics,Full Professor,1648926,1647108,1648920,False,zZup610Tyzymm2XTp1dlJg,-,Biological Sciences,7,10,1.0,2.0,1.0,2.0
205449,Medicine,Other,Associate Professor,1647097,1711073,1648492,False,K4XyPQt7syGQwmAe98FdiA,gf,Medical Sciences,8,13,1.0,2.0,1.0,1.0
199913,Computer science,Parallel computing,Associate Professor,1664934,1667212,1667821,False,ohzq37J_Sc_9ThjMN6vzKQ,-,,16,32,,,,
205548,Biology,Neuroscience,Full Professor,1647092,1650306,1647560,False,NLXHB0jkbBDARzVEVldg_g,gm,Biological Sciences,7,11,1.0,3.0,1.0,2.0
204041,Chemistry,Other,Associate Professor,1649457,1651372,1647299,False,M67odYBjjLs-viXJhFjtMg,gm,Chemical Sciences,12,18,2.0,6.0,2.0,5.0
208899,Business,Industrial organization,Full Professor,1658586,1657846,1670511,False,rrfZb1BuJqKpLzDdcsSEWQ,gm,,18,36,,,2.0,6.0
210896,Engineering,Agricultural engineering,Associate Professor,1647094,1650629,1710132,False,qtMvXDF55BGtWjj568S8uQ,gf,Engineering,12,18,2.0,7.0,2.0,6.0
201036,Chemistry,Computational chemistry,Full Professor,1653470,1649772,1647159,False,xL9FCMr37lAFhBzq2VSiBA,gm,Chemical Sciences,7,10,1.0,4.0,1.0,4.0
208793,Physics,Astrophysics,Other,1647129,1647166,1647751,False,rXQaCUTQhZmc8oZoUQ76MQ,gf,Physical Sciences,3,5,1.0,1.0,1.0,1.0
206035,Psychology,Developmental psychology,Full Professor,1712049,1692123,1647096,False,vgHwe7huM5rLqghMjjcMYw,gm,Psychological Sciences,20,40,1.0,2.0,1.0,2.0
156481,Biology,Biochemistry,Full Professor,1647092,1647243,1647101,False,xkjaHIa7uBTh9MUumdJSNw,gm,Biological Sciences,7,10,1.0,1.0,1.0,2.0
206625,Mathematics,Pure mathematics,Full Professor,1650953,1648922,1647878,False,lvltL3QiS_kXShZVN-RXKQ,gm,Mathematical Sciences,13,21,1.0,1.0,1.0,1.0
210999,Physics,Astronomy,Full Professor,1647129,1647150,1647166,False,Ho8YkzLIKjN5RmcoxvC3Nw,gm,Physical Sciences,3,5,2.0,6.0,3.0,7.0
209168,Medicine,Other,Full Professor,1647097,1650231,1647096,False,bQR_KdIeLMdUmvP9OjLHQg,gm,Biological Sciences,8,13,1.0,2.0,1.0,2.0
203911,Philosophy,Aesthetics,Full Professor,1651701,1686686,1671502,False,ou2oJm_MqOyjszxXxr44ng,gf,Philosophy,14,22,1.0,2.0,1.0,2.0
206737,Biology,Ecology,Associate Professor,1647092,1648390,1647638,False,Dod2BZF2PrRmddiV8uGC2g,gm,Biological Sciences,9,14,1.0,3.0,1.0,3.0
208560,Business,Business administration,Associate Professor,1653111,1657589,1650616,False,CCe84ln75vMQ8TEzHUq3Yw,gm,,18,36,,,2.0,5.0
201890,Physics,Chemical physics,Associate Professor,1647092,1680828,1647231,False,KP1g8mQeN3Fjv0MZW7COBg,-,Physical Sciences,6,9,3.0,9.0,3.0,9.0
209626,Biology,Physiology,Associate Professor,1648674,1649482,1653540,False,se92SB8CugR7j3saKPm4Zw,gm,Biological Sciences,7,11,3.0,9.0,3.0,8.0
207485,Engineering,Biomedical engineering,Full Professor,1669793,1649690,1650470,False,ANwUA7dyPQh4nfQFIPGw6Q,gm,Engineering,4,6,1.0,3.0,1.0,2.0
210592,Psychology,Social psychology,Associate Professor,1656595,1652111,1661146,False,kFI4GjEQUQM5UnNn-9-NYg,gm,Psychological Sciences,17,33,3.0,7.0,3.0,8.0
204154,Engineering,Environmental engineering,Associate Professor,1647092,1647185,1650632,False,ywDgK-SZOe3wI9aL4dQTDw,gm,Engineering,12,20,2.0,5.0,2.0,5.0
204808,Engineering,Civil engineering,Associate Professor,1647094,1656901,1647703,False,4ZMZ25idwwS34XJrU3ZHMw,gm,"Architecture, Design, Planning",12,20,3.0,9.0,2.0,5.0
205984,Mathematics,Mathematics education,Full Professor,1655966,1703186,1662116,False,bBearho1SSU1W7xhXJKFwA,gf,Mathematical Sciences,16,26,2.0,6.0,2.0,6.0
203638,Mathematics,Statistics,Full Professor,1649012,1648480,1658497,False,Sk6xaGgVWzv1i10c2Po5Mw,gm,Biological Sciences,16,25,1.0,3.0,1.0,2.0
205164,Psychology,Clinical psychology,Other,1707235,1658658,1677128,False,BLQjRZEYMBhwMT0uwUiW0g,gf,Psychological Sciences,20,40,2.0,5.0,2.0,5.0
206559,Physics,Particle physics,Associate Professor,1647118,1647350,1647500,False,kTzdCC26I0PNOcqYom-Eww,gm,Physical Sciences,5,7,2.0,5.0,2.0,6.0
208611,Philosophy,Other,Full Professor,1660469,1655221,1660214,False,lWIzlMxUF82R4yGLY_tuQA,gm,Education,16,26,1.0,3.0,1.0,3.0
205521,Sociology,Social science,Associate Professor,1648524,1647709,1650744,False,FVeXrmJbIph3exXSOHJ2pQ,gf,Sociology,17,33,2.0,5.0,2.0,5.0
206509,Computer science,Library science,Full Professor,1650305,1653499,1659127,False,uLJ7sGsintVXYq6Ezvkn1g,gf,Computational Sciences,16,28,1.0,2.0,1.0,2.0
206332,History,Other,Full Professor,1647727,1658357,1663287,False,1aOU2keBcSdlAG4bmTSUdw,gf,,16,28,,,2.0,5.0
213501,Engineering,Biochemical engineering,Associate Professor,1647094,1656199,1647949,False,xo85VH4opkBaDveBQaizxQ,gm,Chemical Sciences,7,10,2.0,5.0,2.0,5.0
213636,Business,Other,Full Professor,1650616,1657397,1655472,False,X4l4ZFQlTPO8pxikSietHw,gm,,18,35,,,1.0,2.0
213686,Biology,Neuroscience,Assistant Professor,1647092,1647320,1651197,False,1U38haQ682DVYwW3azms_w,gf,Biological Sciences,10,15,2.0,6.0,2.0,5.0
214610,Economics,Public economics,Full Professor,1649056,1675811,1650235,False,XZrmQFgvAlFosL4GUorVZA,gm,Economics,2,4,2.0,5.0,1.0,3.0
212209,Physics,Nuclear physics,Assistant Professor,1647118,1647179,1647367,False,t78Ek7x8Ja0cYKaBX8M77Q,gm,,5,7,,,,
214777,Engineering,Mechanical engineering,Full Professor,1648299,1647246,1649791,False,QHG03pkdSmRh6VGAe2TmHQ,gf,Engineering,16,28,3.0,9.0,3.0,8.0
214086,Biology,Zoology,Full Professor,1648284,1672302,1651860,False,THCU2tFL0P3Rh-0Z3wxB3A,gm,Biological Sciences,12,18,3.0,8.0,3.0,8.0
212652,Business,Other,Full Professor,1650616,1648511,1653464,False,EH8Sr_sNjgYS4N_HSGVz6g,gm,,18,36,,,,
214833,Sociology,Social science,Associate Professor,1648524,1658577,1654444,False,phWfs1tRIsnTp4SkwWzG0w,gf,Sociology,17,33,1.0,1.0,1.0,1.0
212323,Sociology,Demography,Associate Professor,1653909,1648232,1668392,False,EIK3yTokmpdTXu1VaVIXkg,-,Sociology,17,33,2.0,5.0,2.0,4.0
205364,Mathematics,Applied mathematics,Associate Professor,1653263,1654448,1647690,False,hn9id0QmGAgrmAj-IEsLag,gm,Mathematical Sciences,16,30,1.0,2.0,1.0,2.0
212347,Psychology,Other,Other,1650254,1660219,1652807,False,i-dFInm4bNSFxC7B9bY4Wg,gf,Psychological Sciences,20,40,1.0,4.0,1.0,3.0
212261,Psychology,Neuroscience,Full Professor,1647320,1648118,1647092,False,y09ILVhwZ4UrlUqGFyUJMg,gm,Psychological Sciences,10,15,2.0,6.0,3.0,7.0
214226,Biology,Cell biology,Associate Professor,1651595,1647851,1648955,False,S17pSgbwO2lUx_GxFghaYA,gf,Biological Sciences,7,11,2.0,4.0,2.0,6.0
211298,Philosophy,Epistemology,Full Professor,1649107,1692332,1688101,False,vnLfWJ_3wmrUyxgSoyVtWQ,gm,Philosophy,14,22,1.0,2.0,1.0,3.0
213078,Biology,Neuroscience,Full Professor,1647722,1653460,1647096,False,01t8XCvp3Xvs4Mz2hvhuQg,gm,Medical Sciences,10,15,3.0,7.0,2.0,5.0
211399,Engineering,Mechanical engineering,Associate Professor,1647092,1647707,1647096,False,SxRO86tvnfOe8hCiB3wt_A,gm,Engineering,6,8,3.0,9.0,3.0,10.0
213827,Biology,Neuroscience,Full Professor,1647094,1647560,1651323,False,Fue0t-fpxaYLQS1tF5WLgw,gm,Medical Sciences,7,11,2.0,6.0,2.0,6.0
213234,Psychology,Neuroscience,Full Professor,1650477,1647320,1648802,False,zaeXWzNrggXS2C-GQEDgmQ,gf,Psychological Sciences,10,15,1.0,3.0,2.0,4.0
214544,History,Other,Assistant Professor,1656099,1669723,1667932,False,MlA8RYZAibKCHIPGdOkILQ,gm,,15,24,,,2.0,7.0
217870,Chemistry,Organic chemistry,Associate Professor,1647100,1647139,1647173,False,-n3bnF710367_IcRQJL9KQ,-,Chemical Sciences,4,6,3.0,8.0,2.0,7.0
217164,Physics,Astrophysics,Full Professor,1649748,1647129,1660414,False,_xJ7-TIOH8QRyR2PxAdDrA,gm,Physical Sciences,3,5,1.0,3.0,1.0,4.0
209748,Engineering,Mechanical engineering,Full Professor,1655543,1652971,1660319,False,YySAPnc-OE6Qq411gw5EDw,gm,Engineering,12,18,3.0,8.0,3.0,9.0
215040,Engineering,Chemical engineering,Full Professor,1647094,1647108,1647100,False,1-JqcmRtz24evxI0aZ-Uvg,gm,Engineering,6,9,3.0,8.0,3.0,8.0
204948,Mathematics,Pure mathematics,Associate Professor,1652563,1647461,1659368,False,hoH7FTzVjbkLD5Ma7GC42w,-,Mathematical Sciences,13,21,2.0,6.0,2.0,6.0
211248,Mathematics,Other,Full Professor,1658733,1650318,1648480,False,7cfqeGFVcdxOgcqcqhLE2w,gf,Biological Sciences,8,13,3.0,7.0,3.0,8.0
217868,Business,Marketing,Full Professor,1658073,1688774,1664955,False,c8Ziwl_qgkm0mXdxz1J7ug,gm,,2,4,,,,
218446,Psychology,Cognitive psychology,Full Professor,1650113,1658547,1647405,False,phLggZ7xrQijVNGkAfp1tg,gf,Psychological Sciences,20,38,3.0,9.0,3.0,8.0
218061,Mathematics,Pure mathematics,Associate Professor,1650953,1649124,1648090,False,vnA5QVJCzdCLMbvkE8e8TA,gm,Mathematical Sciences,13,21,1.0,2.0,1.0,2.0
211571,Sociology,Social science,Associate Professor,1647555,1696579,1647709,False,GmlZYyJR5ArKijth47sv1g,gm,,17,34,,,1.0,1.0
211739,Philosophy,Other,Full Professor,1650345,1658503,1695331,False,g_DeX3xvtY4tT1VHUD8ImA,gm,Philosophy,14,22,3.0,7.0,3.0,8.0
213247,Biology,Anatomy,Full Professor,1647094,1647108,1649183,False,gbpt7K3I3GbzDplu5eosxA,gm,Biological Sciences,7,10,3.0,9.0,3.0,8.0
207057,Computer science,Software engineering,Full Professor,1650017,1679123,1706405,False,PJyrtfK20IcBTe29lt4K5g,gm,,16,32,,,1.0,3.0
212322,Psychology,Developmental psychology,Associate Professor,1651281,1648972,1656024,False,0Hisqp0gRmCzmv-LRqcNHg,gm,Psychological Sciences,20,38,3.0,8.0,3.0,8.0
204420,Mathematics,Computational science,Associate Professor,1651223,1660747,1648243,False,zDnl2bdfFz_-WsOdzTB_FQ,gm,,16,28,,,,
212064,Psychology,Cognitive science,Full Professor,1647108,1669137,1647405,False,p9cN1HCNBKogvzT60PDGBg,gf,Psychological Sciences,12,18,1.0,1.0,1.0,1.0
213312,Sociology,Demography,Associate Professor,1648524,1656606,1655641,False,X_loW90O3YFvVCnmKeLjaQ,gm,Sociology,17,33,1.0,3.0,1.0,3.0
213748,History,Other,Associate Professor,1647407,1648975,1649796,False,ISNxkDX_7siHTxdVQGOoPQ,gm,,15,23,,,3.0,10.0
211681,Physics,Particle physics,Full Professor,1647129,1647150,1647223,False,uajEcm6ix693t8AFypzRww,gm,Physical Sciences,3,5,2.0,5.0,2.0,5.0
216452,Computer science,Software engineering,Associate Professor,1648582,1659799,1672011,False,wCyKD9Nn8gLwLf6nNAYXIg,gm,,16,32,,,,
215224,Biology,Ecology,Full Professor,1649183,1648161,1657128,False,JSFCcFvnTISPp2bmbnBk0Q,gm,Biological Sciences,9,14,2.0,4.0,2.0,6.0
207900,Business,Risk analysis (engineering),Full Professor,1648613,1651301,1680489,False,0DlVJKGzwQ0HbX43lJbw6g,gf,,18,36,,,2.0,5.0
213898,Biology,Neuroscience,Associate Professor,1648536,1647320,1648659,False,MvsMY4h5NG7J1NmlAbIiuQ,gm,Biological Sciences,7,11,1.0,4.0,1.0,3.0
213085,Engineering,Structural engineering,Assistant Professor,1656080,1658039,1668681,False,Vz162szGgW_m3ap9wErGyg,gf,Engineering,16,28,3.0,7.0,2.0,6.0
211879,Philosophy,Linguistics,Full Professor,1702364,1651074,1661529,False,mEVkq4fxiAjnI52ezS7d1A,gf,,16,27,,,,
212563,Economics,Environmental economics,Full Professor,1649056,1656836,1647108,False,E2QR-DUdC4tu7dqSfR6xpQ,gm,Economics,2,4,2.0,7.0,2.0,7.0
211958,Computer science,Computer graphics (images),Full Professor,1648309,1651012,1651402,False,l93xKy_VDU1Exqdfi4hL3A,gm,,16,31,,,1.0,2.0
214345,Philosophy,Epistemology,Full Professor,1649107,1650892,1649318,False,rkEec9Uyglp6mvUXd-rGSQ,gm,Philosophy,14,22,1.0,2.0,1.0,4.0
205713,Engineering,Biomedical engineering,Full Professor,1669793,1647847,1652251,False,GLeyH5Qum8iEt3ZGlUfjOg,gm,Engineering,7,11,1.0,3.0,1.0,3.0
216043,Psychology,Cognitive psychology,Full Professor,1647320,1652279,1648231,False,9xvVzSkepRQ2trhr3AjR6g,gf,Psychological Sciences,10,15,1.0,3.0,1.0,4.0
216275,Engineering,Mechanical engineering,Associate Professor,1648153,1689686,1648222,False,HivECUm1X4Ah348oeYCuUw,gm,Engineering,16,28,2.0,6.0,3.0,8.0
217072,Business,Business administration,Associate Professor,1653111,1648524,1657589,False,K8nOgvnPtFv6Xy79-XJZ9A,gf,,18,36,,,,
215236,Mathematics,Combinatorics,Full Professor,1647461,1652626,1687045,False,ERuunfF45hFG0YNUSQh44Q,gm,Mathematical Sciences,13,21,2.0,6.0,2.0,7.0
212569,Philosophy,Epistemology,Full Professor,1648119,1666267,1670259,False,4ArOLdia6VCyriQqj4dNwQ,gm,Philosophy,14,22,2.0,4.0,2.0,4.0
213379,Engineering,Biomedical engineering,Full Professor,1647707,1692640,1692833,False,kaHUSTlt-Sa3vtuFiLrEvw,-,Engineering,12,18,1.0,3.0,1.0,3.0
213246,Biology,Cell biology,Assistant Professor,1647607,1647092,1649508,False,9ZU39cWdFWMVJkXyrnTFwg,gm,Biological Sciences,7,11,1.0,1.0,1.0,1.0
211333,History,Other,Associate Professor,1647727,1663296,1659818,False,jq4tPGfJPDufUdhR0-hFTA,gf,,16,28,,,,
213464,Business,Finance,Associate Professor,1650681,1652768,1678620,False,U0kJ0718Ipnq3WJ2ABezZQ,gm,,2,3,,,,
214349,History,Other,Associate Professor,1647120,1656099,1669649,False,TslR3urAd0Mf65iiN2yuhQ,gm,,15,24,,,,
193730,Psychology,Clinical psychology,Associate Professor,1707235,1652769,1648220,False,wiVtYa4hCMS2AZXzw_bNyQ,gf,Psychological Sciences,20,40,3.0,9.0,3.0,10.0
212857,Engineering,Civil engineering,Associate Professor,1657004,1647371,1682757,False,-wGIWpEhs9fWrvwo-qj77w,gf,Engineering,16,28,3.0,10.0,3.0,10.0
213988,Engineering,Mechanical engineering,Full Professor,1650629,1710132,1653305,False,gH912dJzYpjkgFhy_pyI-w,gm,Engineering,16,28,1.0,4.0,2.0,5.0
204991,Computer science,Database,Full Professor,1651568,1654777,1651275,False,PFa-mK6KsmHDwe3F2sFtBg,-,,16,32,,,,
166077,Psychology,Clinical psychology,Associate Professor,1653631,1656912,1666070,False,xT20_2gqAHu90TQV57KCsA,gm,Psychological Sciences,20,39,2.0,6.0,2.0,6.0
176219,Business,Accounting,Full Professor,1656959,1670017,1659092,False,rrJgjDxAQXDmjYkDVcH_ag,gf,,1,1,,,,
201385,Physics,Condensed matter physics,Full Professor,1647118,1647376,1647112,False,nenHV3UrAEa5D03XCXfNDg,gm,,6,9,,,,
220064,Business,Accounting,Associate Professor,1661981,1658795,1670017,False,bvcQnF8GCOFDhG9BDC2ShA,gf,,1,2,,,,
212859,Mathematics,Pure mathematics,Full Professor,1650953,1650692,1652495,False,8HSYsnfOwUN9WzqdVSZ8DA,-,Mathematical Sciences,13,21,1.0,1.0,1.0,1.0
217021,Sociology,Gender studies,Associate Professor,1648524,1656211,1678990,False,WK0WtaLLo0cMMSyn7K2Ieg,gf,Sociology,17,33,2.0,7.0,2.0,4.0
211563,Business,Business administration,Full Professor,1650616,1653588,1655472,False,-AG5gYBMib2ytqmEmQCETg,gm,,18,36,,,,
211877,Physics,Astrophysics,Full Professor,1647094,1647129,1647977,False,F4I_sEJkpmnpOo65m3wnTg,gm,Physical Sciences,3,5,1.0,2.0,1.0,1.0
195975,Psychology,Cognitive psychology,Full Professor,1651281,1652016,1652002,False,TXyE6OXUkqXGF5ZFg91gog,gf,Psychological Sciences,20,38,3.0,10.0,3.0,8.0
211872,Physics,Particle physics,Full Professor,1647118,1647595,1647236,False,3k9bhvqxOEQxUoHcf2HziQ,gm,Physical Sciences,5,7,1.0,2.0,1.0,3.0
213970,Psychology,Clinical psychology,Associate Professor,1647094,1651281,1707235,False,Ju-iHqQN-3QQUr_R4LQWgQ,gm,Psychological Sciences,20,40,3.0,8.0,2.0,7.0
212147,Psychology,Cognitive science,Full Professor,1647107,1660339,1660820,False,hR9VDuDXzeX3kS9I2X-ZVw,gm,Linguistics,12,18,2.0,7.0,2.0,5.0
204689,History,Archaeology,Full Professor,1647467,1669750,1662951,False,cZqTW_Onc5afP-YQluW0Mw,-,Anthropology,15,24,1.0,1.0,1.0,1.0
211339,Medicine,Nursing,Associate Professor,1687420,1658825,1658149,False,d1KrFflGjChFGsZ0UzIN9Q,gf,,8,13,,,1.0,2.0
211439,Biology,Physiology,Full Professor,1647094,1648146,1660396,False,PaI-kGvhnm_XI_eDksBwiA,gm,Mathematical Sciences,9,14,2.0,4.0,1.0,4.0
220717,Business,Marketing,Assistant Professor,1648285,1660516,1649078,False,eTa0iefrEQHSFPoEZGPelg,gm,,19,37,,,,
199410,Biology,Ecology,PhD Student,1647092,1649191,1652480,False,X23iejt1M4gluN1ZCpHriA,gf,Biological Sciences,9,14,3.0,10.0,3.0,9.0
212188,Biology,Biochemistry,Full Professor,1647607,1661660,1647164,False,7rLBLB90YwMmsz-MDa7X5A,gm,Medical Sciences,7,10,3.0,9.0,2.0,4.0
171769,Biology,Biophysics,Full Professor,1647094,1647118,1647159,False,k5Vx8K_fbFOJMaOZMMgGxw,gm,Biological Sciences,7,10,2.0,7.0,3.0,7.0
215031,Philosophy,Religious studies,Other,1648635,1708946,1684586,False,eQh2lB_wsMdLDSFwyVvUmw,-,,17,33,,,,
214413,Psychology,Neuroscience,Full Professor,1647092,1647320,1654723,False,argBDSvWXglmgZ9Q2hFgmw,gm,Psychological Sciences,10,15,1.0,4.0,1.0,3.0
213726,Sociology,Other,Associate Professor,1648524,1675592,1690869,False,JP7pzGhylQU28NRppakItg,gf,Sociology,17,33,2.0,4.0,2.0,4.0
220433,Physics,Nuclear physics,Full Professor,1647118,1647367,1657068,False,DDTdKzPaSyjn1_sbwNfB8Q,gm,Physical Sciences,5,7,2.0,6.0,2.0,4.0
214514,Psychology,Clinical psychology,Associate Professor,1650477,1649896,1666490,False,fri70FTyeOUFyxsee890Ew,gm,Psychological Sciences,8,12,2.0,6.0,2.0,6.0
213200,Medicine,Other,Associate Professor,1647125,1647243,1655390,False,cENIU6GroWgxAk8GDGosmA,gm,Medical Sciences,8,13,1.0,4.0,1.0,2.0
213754,Business,Other,Full Professor,1651560,1653464,1664441,False,_QAjhFCdliZ747vWW3jSYA,gf,,18,36,,,2.0,6.0
209431,Economics,Political economy,Full Professor,1649056,1651712,1672159,False,bJBF3894i3ctNmwqxiaVYw,-,Public Administration and Policy,2,4,2.0,4.0,1.0,3.0
213709,Mathematics,Combinatorics,Full Professor,1684937,1654558,1687045,False,LnpvSPl_mSJ_TSPxq5eyLQ,gm,Mathematical Sciences,16,32,3.0,9.0,3.0,8.0
212237,Biology,Microbiology,Full Professor,1647108,1647209,1647094,False,KNtT6xrjW4QCKZcIzucrqQ,gm,Medical Sciences,7,11,2.0,6.0,1.0,4.0
213465,Sociology,Other,Full Professor,1648524,1650744,1658136,False,eJPoNvyqCSNLG6tiiSozlg,-,Sociology,17,33,1.0,3.0,1.0,4.0
219865,Physics,Atomic physics,Full Professor,1651168,1647118,1647203,False,Ux3Qb8vsjNOO-9NWx1xD4g,gm,Physical Sciences,6,8,1.0,2.0,1.0,3.0
212866,Psychology,Cognitive science,Full Professor,1647092,1650113,1647405,False,zSVrK-JqSGf_qlieqJA1BA,-,Psychological Sciences,20,39,1.0,1.0,1.0,1.0
214575,Sociology,Other,Associate Professor,1647555,1650744,1658136,False,a8z7TY23bmrghMyLG9Stdg,gm,Sociology,17,33,2.0,4.0,2.0,5.0
220710,Biology,Ecology,Assistant Professor,1650109,1648050,1664845,False,obovafyT6YWr25RbnkcuLQ,gf,,9,14,,,3.0,9.0
213980,Engineering,Biomedical engineering,Full Professor,1647707,1662482,1655378,False,ZI5-1LKw23deI6vuIQw9JQ,gm,Medical Sciences,16,28,1.0,2.0,2.0,4.0
209511,Computer science,Computer network,Full Professor,1670047,1669287,1649128,False,tCAPCKlBsC-ByAs_Dt1IGw,gm,,16,28,,,,
